IncidentID,Case Number,DateID,CrimeTypeID,LocationID,Arrest,Domestic,Location Description Encoded
8984314,HW131448,163535,4,294711,False,False,125
10741581,HZ501545,585409,68,695980,False,False,113
10037591,HY227234,394199,39,583571,True,False,125
9538995,HX192232,294317,1,22502,False,True,17
8756484,HV431129,86010,57,208673,False,False,109
9859695,HX509404,371179,21,31608,False,False,125
9333501,HW477460,245621,10,412667,False,False,125
9007864,HW155179,169199,4,146807,False,False,125
10029440,HY219383,392156,1,581557,False,True,109
9796298,HX445053,355683,26,263689,False,False,121
10025926,HY215430,391152,4,580445,False,False,125
10078334,HY266829,403821,16,593620,False,False,109
10054461,HY243079,398151,3,4821,True,False,119
8657369,HV332652,88899,37,165456,False,False,109
9238450,HW385023,223849,97,372199,False,False,109
9349026,HW493088,249401,16,4312,False,False,122
8794441,HV468915,119614,244,167068,True,False,121
9872639,HX522914,374327,3,237737,False,False,125
9961332,HY149975,24242,4,41604,False,False,109
10460667,HZ199498,509974,3,30961,False,False,96
8739332,HV414971,106866,16,201618,False,False,109
10656885,HZ406555,559325,33,256331,False,False,17
9416998,HW560543,265497,19,438422,False,False,109
9805344,HX454056,357804,4,12094,False,False,72
10766936,HZ532021,593471,11,750953,False,False,96
9509345,HX164731,287859,77,463364,True,False,125
10471221,HZ210064,513150,13,687129,False,False,109
10092986,HY281629,407518,39,597304,True,False,135
21918,HY300195,522642,42,294890,False,False,125
8725932,HV401590,104303,16,196049,False,True,112
10054865,HY243689,398303,1,569759,True,True,109
10522576,HZ265142,4714,4,3008,False,False,76
10582944,HZ332228,539053,3,119018,False,False,17
9881588,HX532519,376710,6,12278,True,False,125
9667585,HX317697,324859,39,505812,True,False,125
9867628,HX518299,373136,10,561991,False,False,125
8933105,HV605098,151186,17,276528,False,False,125
9073099,HW217770,184195,19,323820,False,True,109
10524562,HZ267364,6385,27,10076,True,False,112
8947956,HV620031,154895,39,281921,True,False,121
10654863,HZ404254,558725,3,722782,False,False,15
8973300,HW120635,160946,10,290880,False,False,125
8445619,HV123481,40443,7,69786,False,False,96
10659417,HZ409300,560022,1,309543,False,True,17
9122363,HW266651,196287,16,69222,False,False,111
9086350,HW230722,187587,35,295009,False,False,113
9208058,HW354260,216763,11,56906,False,False,96
9688387,HX338184,329686,1,511985,True,True,125
8731934,HV408216,105779,10,198755,True,False,72
9881447,HX528489,375631,57,565466,False,False,17
9273753,HW418094,231681,3,392876,False,False,121
10196183,HY383436,432489,21,623196,False,False,125
8489752,HV163606,50163,8,50655,False,False,125
10262873,HY450727,451158,21,203530,False,False,125
9267218,HW411698,228903,24,390676,False,False,109
9168735,HW313944,207345,11,356731,True,False,120
9457239,HX109997,274929,41,37365,False,False,121
8904044,HV565434,144976,6,215157,False,False,109
9936022,HY124655,15826,4,31048,False,False,125
10471869,HZ210652,513403,226,687340,False,False,125
9463859,HX116404,276519,8,82750,False,False,23
10471818,HZ210752,511491,16,685963,False,False,17
10235660,HY423855,442577,21,633369,False,False,45
9523027,HX178318,291056,196,466621,True,False,121
9651986,HX302016,321117,21,322170,False,False,125
8910431,HV583186,146107,76,268514,True,False,125
9396431,HW540076,260488,10,432170,True,False,125
10399827,HZ136669,490898,16,429551,True,False,109
9858684,HX508096,370845,1,267232,True,True,109
10154683,HY343427,422397,96,16541,False,False,101
9599358,HX249942,308591,5,486814,False,False,125
8596237,HV269803,74975,7,138222,False,False,109
9834022,HX484060,365118,110,553322,True,False,125
10047331,HY236702,396607,87,585942,True,False,125
10576327,HZ325045,537312,88,704298,False,False,125
10014503,HY204200,388263,3,577574,False,False,110
10086292,HY209287,515739,63,688868,True,False,135
9126762,HW271545,197452,39,342321,True,False,125
10748561,HZ509957,587687,4,746292,False,False,121
9412186,HW555728,264367,21,28748,False,False,101
9627450,HX277506,314779,4,494747,False,False,135
9136614,HW281883,199882,39,309571,True,False,121
10635510,HZ387552,554596,4,719207,False,False,125
10095500,HY284282,408208,35,238840,False,False,121
9713738,HX364054,336006,1,355883,True,True,125
10479850,HZ219121,387316,21,579941,False,False,96
9138381,HW278036,200341,58,60410,False,False,125
8557207,HV233086,65940,133,114491,False,False,111
10631134,HZ383979,553634,11,402315,False,True,109
10349255,HY540069,477050,39,660627,True,False,125
8545391,HV220828,63610,11,115781,False,True,62
10727079,HZ486458,581537,11,16403,False,False,113
8774902,HV449419,115072,16,216193,False,False,17
10008559,HY198139,386121,19,576085,False,False,17
9966350,HY155481,25358,16,31362,False,True,17
10235043,HY423016,443576,1,633164,False,False,109
9351142,HW494767,247033,19,358084,False,True,109
9404267,HW547444,262316,1,276019,True,True,109
9333545,HW477503,245683,3,412683,False,False,121
10454754,HZ194074,508527,16,683870,False,False,109
8724350,HV400734,104107,21,195505,False,False,125
10244454,HY432589,446171,20,635400,False,False,109
10365876,HZ101762,519151,35,691059,False,False,125
8473316,HV149627,46854,1,82791,True,False,17
10278615,HY467081,455782,16,643635,False,False,111
9112338,HW256677,193769,133,337353,False,False,125
9999744,HY189693,33934,11,57544,False,False,109
8974169,HW121473,161129,39,291168,True,False,125
9842490,HX491862,366994,11,555411,False,True,109
8466558,HV141574,44456,21,79528,False,False,125
10438729,HZ177154,503230,16,548956,False,False,32
8632560,HV306698,83106,29,36669,False,False,17
9836456,HX486237,365622,94,11237,True,False,125
9078247,HW223232,181634,47,325688,False,False,121
10590551,HZ341361,541731,1,339849,False,True,17
9470218,HX122974,278134,35,452882,False,False,125
9119972,HW265081,195895,86,33959,False,False,72
8949187,HV621558,155279,37,282500,False,False,109
8472221,HV148583,46552,294,40573,False,False,109
8936359,HV607947,151895,57,247886,True,True,17
9051407,HW196835,179267,11,140480,True,False,109
8919612,HV591630,148080,99,271674,True,False,101
8733317,HV409176,102024,20,10807,False,False,125
9028863,HW176297,174320,39,309760,True,False,125
9758564,HX408293,346814,4,532601,True,False,135
8661048,HV335730,89545,33,155395,False,False,122
8717236,HV393825,102487,32,69880,False,False,17
9747636,HX397519,344223,16,529548,False,False,17
9872725,HX521271,373836,8,115424,False,False,125
8744944,HV419961,108386,26,203991,False,False,112
9922157,HY111602,15688,100,25175,False,False,96
8923529,HV596117,148581,16,273220,False,False,0
10154891,HY343878,422509,39,612939,True,False,72
10027754,HY217071,391441,37,580926,False,False,96
9771562,HX422211,350121,3,536539,False,False,96
9688603,HX338724,329821,3,512068,False,False,121
9972019,HY161728,27615,28,46186,False,False,109
10228080,HY415664,441428,21,282463,False,False,125
9553078,HX205271,297280,15,474052,False,False,110
9065041,HW209681,173851,43,320966,False,True,109
8892424,HV566645,142120,4,54490,False,False,50
8966640,HW114887,102320,294,158884,False,False,17
9018682,HW165928,170955,118,66786,True,False,96
8674636,HV349777,92636,3,11989,True,False,122
9381589,HW524406,256711,8,427506,False,False,125
8477268,HV151874,47047,4,84365,False,False,110
8511993,HV188760,56299,8,100981,False,False,101
9921884,HY111216,15330,21,25003,False,False,125
9715942,HX366126,336496,21,520123,False,False,125
9753648,HX403694,345054,77,531321,False,False,125
8932371,HV604201,151011,87,276174,True,False,112
10401157,HZ137688,491238,63,282,True,False,119
10569218,HZ317149,534729,11,33590,False,True,109
9127021,HW271848,197568,1,282867,False,True,17
10224121,HY410842,440220,39,630168,True,False,125
10698268,HZ452985,570453,4,732536,False,False,101
10001375,HY190900,30525,20,574379,False,False,109
10249441,HY436847,447259,4,170573,False,False,101
10247980,HY435601,447002,22,29281,True,False,46
9871368,HX518260,373207,97,38041,False,False,109
9496246,HX149096,283548,32,459661,False,False,109
9675664,HX325816,326800,35,508228,False,False,96
10484006,HZ223571,453859,44,364856,False,False,125
8456822,HV133902,42896,15,74770,False,False,112
8855347,HV529147,127853,7,247931,False,True,17
10391077,HZ127981,489556,3,670000,False,False,125
10541227,HZ286767,12038,55,19414,False,True,125
10671700,HZ423530,563906,7,90961,False,False,75
8979239,HW126887,162513,39,293139,True,False,125
10321559,HY511239,468545,35,653918,False,False,60
8561439,HV236904,67355,103,123265,False,False,101
10737152,HZ497091,588823,5,51791,False,False,35
10702324,HZ458338,572251,17,362434,False,False,17
9169295,HW314488,207365,1,356919,True,True,109
9582429,HX232721,304368,108,481902,True,False,121
10470118,HZ208985,511601,10,686191,False,False,125
8488828,HV166304,50914,11,90562,True,False,23
8590363,HV264744,73165,4,77733,False,False,109
8924998,HV596988,144703,16,273688,False,False,111
9356428,HW500073,251081,60,242281,False,True,17
10031313,HY221268,392580,8,582064,False,False,125
8583395,HV257645,72242,27,132837,True,False,110
9115752,HW260216,194684,3,300696,False,False,121
8683647,HV358600,94591,1,170200,False,True,109
9789807,HX439306,354264,11,541204,False,False,109
10667626,HZ418473,562566,4,726080,False,False,125
8621436,HV295450,80717,11,149357,False,True,17
8565525,HV240229,68188,87,124737,True,False,121
10095384,HY282884,407869,1,43983,False,True,17
10458861,HZ197881,509537,7,281515,False,False,17
10691010,HZ445359,569912,4,15275,False,False,80
10372419,HZ108209,483031,32,613083,False,False,132
9871931,HX522439,374176,138,4524,False,False,80
10434672,HZ172457,501571,149,678823,False,False,101
8507489,HV184821,55389,16,99186,False,True,110
9954988,HY143752,23346,2,39066,True,False,125
9537823,HX191448,511824,1,275945,True,False,17
9152706,HW288486,201368,48,24917,False,False,11
10196167,HY383386,432491,1,279448,True,True,109
8629701,HV303035,82397,39,148004,True,False,121
9940704,HY129270,20027,4,33306,True,False,17
10624213,HZ376927,550668,68,53630,False,False,99
9397193,HW540581,260502,7,432392,False,False,87
10413384,HZ151005,520542,21,691653,False,False,125
9029365,HW176965,174479,1,309972,False,True,109
10097331,HY284544,408202,8,598344,False,True,109
9081009,HW225411,186170,10,326508,False,False,125
10608065,HZ360154,547085,1,505106,False,True,109
8735629,HV411229,106479,101,200077,True,False,121
9296234,HW440911,237142,3,375402,False,False,125
10396670,HZ132692,384260,21,559200,False,False,112
9757100,HX406793,346416,77,532209,False,False,125
9266106,HW410695,229858,63,341787,True,False,101
8671703,HV346508,91871,30,171570,False,True,17
9414946,HW558436,264904,7,4096,False,False,22
8707223,HV383824,100337,27,188149,True,False,96
9590498,HX241014,306317,3,251573,False,False,125
8891430,HV563362,141262,32,261643,False,False,17
8596337,HV270324,75024,250,59842,True,False,125
9328651,HW472462,244535,22,1214,True,False,60
10511380,HZ252611,765,115,1159,True,False,117
10029520,HY219378,392210,1,581585,False,True,125
10584247,HZ333904,539550,21,706310,False,False,111
9630896,HX281572,316278,11,201056,False,False,121
8578164,HV252587,70987,26,130539,False,False,121
8932674,HV604678,151140,16,276338,False,True,109
8724054,HV400211,97095,10,195333,False,False,125
10078235,HY266960,402620,4,593582,False,False,101
10384827,HZ121336,488012,62,668898,True,False,125
10215384,HY401563,437624,26,627796,False,False,121
9028789,HW176212,174303,1,180274,False,True,109
9544729,HX197746,295628,32,471976,False,False,111
9288208,HW432882,235175,92,1691,True,False,125
10456621,HZ196141,509102,165,684250,True,False,135
8706148,HV381821,99748,29,187559,False,False,96
8596002,HV269864,74626,4,138091,False,False,101
8592341,HV264678,73793,71,10597,False,False,119
10544049,HZ289759,526882,1,88474,False,False,17
10433449,HZ171334,501504,1,678703,False,True,101
9474274,HX127790,279258,39,453973,True,False,96
9600687,HX250989,306930,177,241431,False,False,109
9727269,HX376997,339000,3,119831,False,False,99
9852156,HX501237,369174,1,366554,False,True,17
10291006,HY478950,459267,69,646520,True,False,125
8603595,HV277562,76684,21,141440,False,False,125
10416942,HZ154843,496149,16,342582,False,False,17
9724416,HX374575,338514,10,522701,False,False,125
8482625,HV159115,49134,92,87142,True,False,125
8764744,HV439771,112963,22,59705,True,False,72
10186888,HY374772,430206,17,620885,False,False,109
9435628,HW579659,269872,6,443606,True,False,96
9075763,HW220246,185105,37,22570,False,False,109
8706156,HV382292,99907,32,187562,False,False,113
9035815,HW182391,175768,10,311781,False,False,135
9995040,HY185544,33340,5,55833,False,False,121
10184210,HY371751,429114,21,620048,False,False,62
10688558,HZ442791,569207,35,731457,False,False,121
9672969,HX322735,326082,3,18426,False,False,121
9635325,HX286499,317514,1,438149,False,True,109
10317844,HY505753,466684,21,482628,False,False,125
9771924,HX398446,344389,63,201673,True,False,135
8647033,HV322004,86530,130,43586,False,True,125
9390223,HW533218,257152,7,430195,False,False,87
9800503,HX449846,356653,3,335654,False,False,110
9006084,HW153459,165661,24,302266,False,False,17
8991223,HW138451,151063,8,297159,False,False,113
8833788,HV457189,114243,78,222271,False,False,127
10412855,HZ150119,493840,22,94598,False,False,60
10483495,HZ223135,441652,14,637089,False,False,44
10772941,HZ538966,595739,22,2081,True,False,63
9353229,HW496208,250133,32,418709,True,False,109
10472124,HZ211337,513634,21,607991,True,False,125
10003156,HY191267,384874,32,574784,False,False,109
10277761,HY465853,455525,7,287789,False,False,96
8976791,HW124238,161840,39,292192,True,False,125
8925771,HV597762,44506,163,273914,False,False,109
9198524,HW344138,214197,246,112387,True,False,96
9429045,HW573009,268316,39,441664,True,False,121
8467093,HV143513,45249,177,79684,True,True,110
9522548,HX177585,290774,10,466449,False,False,125
9343603,HW487190,247966,39,413030,True,False,121
10238751,HY426089,444413,203,225144,False,False,57
9558209,HX209840,298649,39,475336,True,False,121
10535011,HZ278745,9486,1,15303,True,True,32
10424062,HZ162045,498098,21,676328,False,False,125
10541263,HZ286786,12168,39,19648,True,False,125
9126036,HW270654,197192,21,341984,False,False,125
9737802,HX387557,341751,82,526639,True,False,101
9190030,HW335140,212238,8,56,False,False,101
10506800,HZ248489,526058,134,43416,True,False,119
9618679,HX268240,312997,4,408869,False,False,96
8779089,HV452917,115835,32,217684,False,False,109
9539125,HX192460,294384,19,470498,False,False,17
10669377,HZ420870,563391,85,226840,True,False,125
9666025,HX316159,324447,19,505392,False,True,109
9053970,HW196612,179853,2,187881,False,False,121
8444529,HV122222,39627,4,4767,False,False,101
9385199,HW528534,256976,55,424658,False,True,17
9594156,HX244380,307203,76,75708,True,False,121
9911975,HY101102,13221,4,21078,True,False,98
8826950,HV499623,126778,10,236801,False,False,109
10366446,HZ102483,482680,21,133783,False,False,125
9569892,HX220332,301250,3,163549,False,False,121
8835039,HV507836,128650,22,1024,False,False,72
8967640,HW116162,159854,94,258010,True,False,121
9765811,HX415850,348586,4,318648,False,False,125
9623823,HX273625,313143,11,493437,False,False,121
9033365,HW178561,174089,3,311099,False,False,50
10785260,HZ553363,599699,10,755358,True,False,125
9800887,HX449210,34720,32,100299,False,False,17
10704120,HZ460204,574088,8,735495,True,False,112
10616227,HZ369046,549543,59,302115,False,True,109
8499298,HV176070,49803,24,49825,False,False,119
10565327,HZ312565,533387,26,24302,False,False,56
10647845,HZ397897,555439,13,27498,False,False,17
9592857,HX243175,306909,31,6012,False,False,119
10189019,HY376752,430798,60,405369,True,True,125
9319517,HW463508,242251,32,30609,False,False,17
10569891,HZ318069,534869,1,702360,False,True,99
10363317,HY555087,481595,10,507491,False,False,125
10327925,HY518945,470544,4,173418,False,False,125
10343826,HY534617,475077,4,659280,False,False,125
10627271,HZ379265,552316,29,670578,False,False,109
10134748,HY323242,409630,7,607739,False,False,109
9988084,HY178230,31610,1,34825,False,True,17
9931254,HY120415,17660,10,28993,False,False,125
9873241,HX523699,374575,4,3159,False,True,17
10285836,HY473414,457044,104,600460,False,True,109
10674544,HZ426588,564741,8,727814,False,False,125
9574127,HX224856,302388,39,479562,True,False,125
10261241,HY446595,449953,7,639293,False,False,122
9905690,HX556278,382420,8,571286,False,False,125
9523334,HX178657,291183,4,154761,False,False,125
10079189,HY267815,404134,4,593819,False,False,101
10261772,HY449286,518278,16,22333,False,False,109
8475856,HV148808,47318,8,71754,False,False,109
9597918,HX248698,304652,29,486528,True,False,111
9466996,HX119931,277443,246,6637,True,False,80
9937185,HY125675,19077,87,31527,True,False,121
10278840,HY467365,455936,21,217871,False,True,101
10151038,HY340330,421592,4,612062,False,False,125
9081041,HW225658,186268,8,326522,False,False,75
10397373,HZ133552,397629,32,587037,False,False,17
10433085,HZ170729,500162,8,677905,False,False,101
10304008,HY492396,463084,12,649620,False,True,62
10092779,HY281272,407436,15,597246,False,False,52
10351454,HY541118,477585,4,57718,False,False,125
9697385,HX347405,326467,140,17448,False,False,17
8894292,HV568203,142567,26,262828,False,False,125
9436820,HW581062,270238,35,444086,False,False,125
10181267,HY369394,428801,3,277843,False,False,35
10218712,HY405359,438538,4,628750,False,False,109
10647964,HZ393055,555682,11,153993,False,False,113
10743051,HZ503348,585762,10,744763,False,False,125
10343186,HY533788,475139,16,176253,True,True,109
8491590,HV168724,50402,4,91750,False,False,109
10345458,HY536536,475424,4,218513,False,False,125
10349803,HY540461,476425,10,586867,False,False,125
9607058,HX256818,310065,1,249612,False,True,17
10362924,HY554688,481486,37,330297,False,False,109
10025648,HY215240,391141,3,112291,False,False,121
10486256,HZ226058,482534,11,664784,False,False,125
10277885,HY466027,455575,11,166760,False,False,125
9458861,HX112117,275469,22,7503,False,False,60
9380424,HW523611,256566,16,427124,False,False,109
9828620,HX478302,363513,145,43838,False,True,109
10488101,HZ228219,493258,1,48323,False,True,17
8883284,HV557493,140068,27,258718,True,False,101
10796879,HZ567393,603683,6,342841,True,False,125
10255638,HY443290,449088,26,638034,False,False,50
9775200,HX424572,336601,40,44442,False,False,80
8644853,HV320178,86084,29,159984,False,False,17
9020496,HW168018,172318,246,138542,True,False,15
10269608,HY457257,453020,10,146338,False,False,125
9984300,HY173607,30475,7,18562,False,False,8
10303716,HY491906,463026,92,649528,True,False,121
10111915,HY301020,412252,26,602144,False,False,121
10430238,HZ168109,500293,21,152445,False,False,125
9787160,HX436303,353420,10,540351,False,False,125
9909538,HX559569,383499,16,174703,False,True,109
8658151,HV333431,89052,87,165814,True,False,15
9448279,HW590644,272759,146,90382,True,False,23
9520580,HW545258,290332,10,465914,False,False,125
8909195,HV582442,145928,8,21202,False,False,17
9499024,HX153874,285342,85,41765,True,False,112
10639908,HZ391814,555083,21,719655,False,False,125
8468823,HV145250,45659,1,80523,False,True,17
9721471,HX371521,337814,37,521789,False,False,109
10764626,HZ529407,593095,1,162068,False,True,17
10055851,HY245142,398677,1,102201,False,True,125
10482379,HZ222195,444302,1,24782,False,True,121
9509250,HX164615,287805,8,463328,False,False,136
9149874,HW295277,203002,39,208408,True,False,121
9564603,HX215951,300046,1,477038,False,True,121
10619116,HZ372520,550067,4,39130,False,False,6
9048475,HW192952,177741,21,84233,False,True,125
9495979,HX150257,274247,298,243629,False,False,96
9290671,HW435651,234989,8,398809,False,False,96
9134676,HW279205,199225,87,344923,True,False,125
9652873,HX303447,321417,76,501606,True,False,121
9412491,HW556171,263667,4,8932,False,False,82
8526485,HV189775,56539,66,108004,True,False,125
9721529,HX371629,337841,75,521814,True,False,125
8663520,HV338902,90023,17,40733,False,False,109
10643433,HZ394742,555619,8,14282,False,False,125
10720997,HZ479601,578237,82,219611,False,False,121
9455798,HX108412,274589,35,448877,False,False,121
10447121,HZ186326,506243,3,682205,False,False,125
9067199,HW210635,182697,32,321829,False,False,122
9108755,HW253560,193058,21,170577,False,False,125
10548182,HZ294448,527586,29,696993,False,False,44
10170147,HY358494,426142,1,21242,False,True,17
9791240,HX440436,354525,26,39512,False,False,54
9507530,HX163086,287458,110,462914,True,False,125
10658943,HZ408527,593373,137,512718,True,False,99
10185172,HY372522,429654,142,565123,False,False,125
10748806,HZ510313,587695,7,746329,False,False,17
9524830,HX179734,291405,39,440088,True,False,15
9330347,HW474367,244937,87,411642,True,False,15
10117981,HY306503,413032,17,603458,False,False,109
9415099,HW557116,263182,7,240658,False,False,94
10013754,HY203506,387924,4,108330,False,False,125
8937734,HV609366,152222,1,135,False,True,96
8442171,HV120516,39773,39,68303,True,False,121
8921730,HV593654,148290,21,272406,False,False,132
10210650,HY396847,436131,1,626681,False,True,121
9559359,HX210631,298876,39,475550,True,False,125
10324957,HY515076,469561,59,316466,False,True,17
10583118,HZ332536,539119,37,705987,False,False,96
10121552,HY310826,414508,1,490815,True,True,112
9150316,HW296066,203152,26,350622,False,False,121
8580379,HV254861,71593,51,4778,True,False,63
9722092,HX372318,338043,4,183284,False,False,37
10209176,HY396342,436158,1,22052,False,True,17
9709052,HX358745,334420,71,13881,False,False,96
10259955,HY447069,450136,22,3012,True,False,60
9070182,HW215421,183831,29,167125,False,False,17
8430325,HV108779,37015,149,62562,True,False,125
8580717,HV255332,71704,3,131794,False,False,15
9323837,HW467478,242470,29,409414,False,False,109
10039436,HY229142,394564,10,584072,False,False,125
9675542,HX325436,321404,17,111012,False,False,109
9127825,HW258788,194349,63,342663,True,False,121
8892740,HV566987,142246,58,262299,False,False,125
8662757,HV337769,90003,1,133478,False,True,109
9297299,HW442483,237549,11,401097,False,True,109
8755756,HV430889,110870,21,208442,False,False,15
10668784,HZ420085,562886,10,235834,False,False,125
8483972,HV160488,49435,3,6788,False,False,119
8456551,HV133538,42872,19,74681,False,False,109
10458251,HZ197528,509375,11,684507,False,False,25
9572949,HX223535,302087,1,479216,False,True,17
10790255,HZ560116,601480,22,69759,False,False,122
8879946,HV553489,138857,4,98818,False,False,125
9456115,HX108935,273851,28,448996,False,False,135
9068112,HW213347,183372,158,32520,True,False,121
10408945,HZ145688,493425,16,33740,False,False,101
10387154,HZ123450,488306,4,669265,False,False,125
9784502,HX433390,352098,61,31478,False,False,109
9287357,HW431796,234690,1,361644,False,False,17
9430745,HW574276,267765,4,168488,False,False,96
8473234,HV149517,46809,16,82736,False,True,109
10225796,HY413159,440733,21,309382,False,False,125
9386189,HW529998,12806,8,20506,False,False,17
8467901,HV144074,45097,4,65503,False,False,125
10156507,HY345198,422890,5,613323,False,False,121
8865402,HV539258,82365,294,234667,False,False,22
10401773,HZ138394,491565,4,331801,False,False,125
10209043,HY396230,436080,3,105023,False,False,96
10142009,HY331272,419290,49,154453,False,False,113
9744672,HX393460,343250,21,528770,False,False,112
9716033,HX366224,336544,21,466237,False,False,125
10672796,HZ424764,564259,11,15766,False,True,17
9963396,HY152815,25479,1,42721,True,True,17
10708494,HZ465352,575277,13,26518,False,False,17
8988854,HW129201,164668,107,296331,True,False,135
8746689,HV421768,108842,22,59402,True,False,60
9434877,HW578667,269624,10,443296,True,False,125
8834023,HV506477,128389,15,239293,False,False,127
10318370,HY507154,466810,21,653124,False,False,101
10560521,HZ307653,531918,3,359081,False,False,121
9627879,HX278625,315653,3,494850,False,False,125
10278677,HY467144,455867,7,28645,False,False,122
9699551,HX348797,332240,32,198254,False,False,17
10209873,HY396157,517367,60,362322,False,True,109
10283140,HY471009,457048,11,527551,False,True,121
10313669,HY503064,466206,29,472826,False,False,109
9786410,HX435288,353285,3,75996,False,False,121
9534142,HX188098,293364,1,135245,False,True,109
8672918,HV347613,92147,39,172008,True,False,121
9936007,HY124751,18568,4,31039,False,False,135
9467499,HX120538,277586,16,303420,False,False,17
9749609,HX399451,344607,19,530091,False,False,96
9150340,HW295918,202939,32,350637,False,False,17
10629156,HZ381823,552973,16,717812,False,False,17
9425747,HW568963,267321,10,295135,False,False,125
9344283,HW487917,248106,50,415933,True,False,121
10134028,HY322714,417396,4,13566,False,False,76
10252737,HY440758,447709,26,637435,False,False,121
10291950,HY479604,459461,44,646692,False,False,15
9198611,HW340933,213588,44,141381,False,False,125
9749144,HX397883,344556,33,57283,False,False,17
10473561,HZ212918,514170,76,687859,True,False,15
9765312,HX398427,346775,63,16038,True,False,121
10300281,HY488848,461843,21,49267,False,False,35
9955921,HY144944,23628,21,39662,False,False,125
8910703,HV583619,146187,4,268651,False,False,110
8994876,HW142163,166039,17,298402,False,False,109
10557489,HZ303963,530432,77,699230,False,False,96
9170979,HW315542,207754,1,312315,False,True,125
9909693,HX560179,383387,32,572324,False,False,17
9057195,HW201807,180403,59,318192,False,False,109
10587826,HZ338319,540624,8,428868,False,False,76
10013178,HY203052,388009,1,577304,False,True,109
9471946,HX124920,278579,39,284816,True,False,121
9052389,HW197286,178452,32,316859,False,False,109
10336458,HY527782,473330,16,6716,False,False,17
10494613,HZ235475,520148,4,154467,False,False,101
10373116,HZ107954,514678,54,688256,True,True,109
9782323,HX431779,340972,14,539122,False,False,17
9688179,HX338334,329663,4,42251,False,False,122
8645127,HV320423,85620,16,152567,False,False,109
8717877,HV394673,102740,22,192849,True,False,127
9773863,HX424026,348884,21,162062,False,False,101
8961768,HW110223,158457,1,27993,True,True,125
10344897,HY535673,475856,8,9173,False,False,101
9301111,HW444774,238065,3,273694,False,False,125
9797140,HX446071,355934,26,85474,False,False,121
10514724,HZ256824,2193,1,3685,False,True,135
9590571,HX241149,294259,14,484328,False,False,109
10613141,HZ365977,548727,6,714126,True,False,110
8630151,HV303633,82521,16,152891,False,False,17
8903379,HV577554,144764,32,266458,False,False,17
10793923,HZ564489,602639,22,92513,False,False,46
10619270,HZ372666,550430,1,18593,False,True,17
9616422,HX266404,312620,16,491488,False,False,109
9401180,HW543897,261419,7,433435,False,False,113
9321740,HW465414,242864,3,408776,False,False,125
9662762,HX312684,323692,10,394726,False,False,125
8471170,HV147703,46048,10,12572,False,False,125
10670004,HZ421503,563524,58,726857,False,False,121
9854724,HX503768,369781,146,86440,True,False,23
10748748,HZ510101,587726,22,7457,True,False,76
9755968,HX405705,346171,11,531893,False,True,112
10767166,HZ532492,593949,37,172913,False,False,109
8524942,HV200936,59444,44,107176,False,False,15
9407331,HW550435,262984,1,435291,False,True,121
10068690,HY257332,400131,4,591151,False,False,125
10455169,HZ194684,508658,49,10397,False,False,72
9546042,HX198876,295968,62,472265,True,False,125
9866749,HX516939,372942,32,561673,True,False,17
10671281,HZ422713,562990,4,24875,False,False,109
9865924,HX515807,372643,27,87351,False,False,113
10085014,HY274050,405573,21,595433,False,False,125
10289558,HY477696,458951,26,646246,False,False,121
8929924,HV601495,150389,106,275240,True,False,121
9691772,HX341559,330507,43,207487,True,False,109
10612355,HZ365228,547056,7,564998,False,False,17
8883781,HV558059,140180,76,258962,True,False,125
9805759,HX453696,357706,43,54667,True,False,117
9010192,HW157435,169793,4,303638,False,False,125
8572121,HV246082,69568,4,127810,False,True,135
8725270,HV401028,103761,15,195730,False,False,111
10762774,HZ527162,592196,35,749875,False,False,63
10145477,HY334434,420144,21,414192,False,False,125
9602191,HX252054,307859,8,487428,False,False,45
9812565,HX461323,359592,58,547241,False,False,121
9976617,HY102058,28483,76,2757,True,False,17
10642056,HZ393837,555741,110,720133,True,False,135
10418081,HZ154264,520939,21,99669,False,False,101
10736443,HZ496297,583452,14,743032,False,False,20
9838270,HX486763,365228,1,498979,False,True,109
9490367,HX144439,283102,284,458221,True,False,121
9146355,HW291850,202117,21,349126,False,False,125
9030825,HW178782,174943,87,185981,True,False,101
8742267,HV413759,107046,78,202951,True,False,122
10568587,HZ316660,534647,15,59263,False,False,56
10303906,HY492261,463104,3,215101,True,False,17
9489640,HX143210,282853,21,457925,False,False,125
8513518,HV190220,53514,8,101561,False,False,125
10605537,HZ357420,545412,3,711566,False,False,96
10099072,HY170619,515903,107,600511,True,False,113
10342535,HY531680,474568,3,4679,False,False,103
9985078,HY174652,30688,94,51135,True,False,125
10541500,HZ287004,10306,236,16897,False,False,101
9421135,HW565113,266325,8,439655,False,False,17
8921729,HV593652,148537,39,91211,True,False,121
9404301,HW547632,12814,4,66808,False,False,109
10616297,HZ367734,548998,8,714500,False,False,125
8707965,HV384793,100525,39,33347,True,False,15
8874404,HV548344,138015,3,255342,True,False,125
8432286,HV110616,37266,32,63600,True,True,17
9269919,HW414947,230890,16,391688,False,False,112
9750180,HX400181,344898,1,221920,False,True,125
8803494,HV475385,103140,120,117895,False,False,109
10238475,HY426304,444480,7,120530,False,False,113
8846813,HV520195,131318,29,244503,False,False,17
9905907,HX556553,382561,11,22810,False,True,101
9782391,HX431862,352406,21,539132,False,False,125
9223566,HW369537,220223,19,230202,False,True,109
8514957,HV191812,57054,97,102385,False,True,109
